LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,UTILIZATION_RATE,PAY_DELAY_MONTHS,default
122754.05,68,2,1,1,0.1306797942641405,0,1
149325.14,56,1,1,3,0.4603239914575874,1,0
230476.03,54,2,1,2,0.1743507059393612,0,1
251180.31,46,2,2,1,0.2950754392928368,0,0
119588.67,59,1,1,1,0.1267215555041151,1,1
138052.6,50,2,3,2,0.2117962661128052,0,1
164031.82,40,1,3,2,0.2983075851088544,0,0
85265.93,56,1,2,2,0.1649225795078439,0,0
177775.63,69,1,2,1,0.250863978233764,1,0
147130.23,36,1,2,1,0.4173699305987572,0,0
151195.15,46,2,3,1,0.6693825792235307,2,1
97039.32,59,2,2,3,0.0875148569907518,0,0
142781.98,34,1,2,2,0.1324466376193613,3,0
176490.21,49,2,2,2,0.4105868334681941,2,1
303944.04,27,1,1,2,0.1745026996097659,1,0
150511.65,54,1,2,1,0.1614682699496623,1,0
174309.24,28,2,3,1,0.4831054108948562,0,0
60706.68,51,1,2,1,0.1940513959776809,0,1
151210.97,36,1,2,2,0.3466000469216864,0,1
189674.44,66,2,1,2,0.3116004035570332,1,0
194183.0,57,1,3,2,0.166003593157925,4,1
157044.31,45,2,2,3,0.0628644637611085,2,0
100773.3,68,1,1,2,0.5072164767085088,1,0
150980.83,66,1,1,3,0.7301900366460802,1,1
97054.62,48,1,2,1,0.4097023506822471,0,0
82701.02,64,2,3,1,0.1373887514120579,0,0
178230.3,58,1,2,1,0.5233350881276839,0,0
109784.21,58,1,1,2,0.3304146874374676,0,1
119329.87,61,2,1,1,0.1606586814197059,0,0
76398.15,33,1,3,2,0.1350660060917633,2,0
105137.28,38,1,2,2,0.3427700195647979,0,1
153214.0,30,1,2,1,0.1504552217173339,0,0
41516.13,56,2,1,1,0.2372468202650603,2,1
66945.83,23,2,2,2,0.210421580864992,0,1
101013.94,60,2,4,1,0.4651230778405705,2,0
214190.84,43,1,2,1,0.4019962115645067,2,0
82007.19,31,1,3,2,0.3543673163447301,1,1
161612.68,36,2,2,2,0.6741359104751276,1,1
169590.2,59,2,2,3,0.1181302549984993,0,0
214046.98,61,1,3,1,0.2199129141620238,0,0
148782.27,34,2,3,2,0.2850281654329639,1,1
173570.78,31,1,1,2,0.4049540051962846,2,1
158887.51,32,2,2,2,0.0491721358652344,1,0
104713.38,38,2,1,2,0.6820024861511074,3,1
183740.97,61,2,1,1,0.4226208617262312,1,0
109349.28,49,1,1,1,0.285905309885128,4,1
199802.38,22,1,4,1,0.0901330768390974,2,1
112754.87,66,2,3,2,0.1401755421958126,2,1
169665.89,35,1,1,1,0.2617890098566459,2,1
146030.58,45,2,4,2,0.1339059862552471,2,1
52016.49,22,1,2,1,0.4682679282177857,3,1
132678.67,68,1,2,3,0.2319693733895103,1,1
175033.29,50,2,1,2,0.1164948945846094,0,0
100518.59,57,2,2,2,0.2201897140219349,0,0
99889.15,52,1,4,2,0.3608292877413388,1,0
94173.78,27,1,2,3,0.4933971994861825,0,0
164578.18,24,1,1,2,0.2528184589878443,2,0
254418.74,45,1,2,1,0.3862086829375599,1,0
138863.96,42,1,2,1,0.3669065514741113,1,0
126779.79,38,2,2,1,0.2678260676231339,3,1
125576.2,41,1,2,1,0.3307202289359394,1,0
192036.72,46,2,2,2,0.0406056658152162,4,0
93115.72,40,1,1,1,0.3004523286220007,0,1
163834.54,23,2,3,2,0.0805204462897482,3,0
238612.58,51,2,1,1,0.2006051503726935,0,0
137938.2,68,1,2,2,0.3619450611431905,1,1
146358.55,65,1,2,1,0.0644238341738459,1,0
108477.78,52,1,2,2,0.3383334177005846,2,1
166039.29,43,1,1,2,0.4721989497581776,3,1
140656.42,45,2,2,1,0.1656427069834331,1,1
114655.37,38,1,3,1,0.3695591822733146,2,1
270630.77,59,1,1,2,0.4465643302366119,0,0
189200.14,63,1,4,1,0.0930674562822474,2,1
172919.34,32,2,1,2,0.0734912963791663,0,1
96969.75,32,1,3,2,0.0654509634522108,4,1
116418.83,22,2,1,2,0.266233082861036,0,1
129239.31,48,2,3,2,0.1703784470129482,0,0
150942.48,62,1,2,1,0.5888475981282304,0,1
263534.64,62,1,2,3,0.5439507653721182,1,1
154329.49,62,2,2,1,0.5750383088549132,0,0
162510.01,32,1,1,1,0.2182507324447286,1,0
141993.36,53,2,2,2,0.5025589144568039,2,1
23387.7,66,2,1,1,0.1482314617425181,2,1
126698.17,47,1,1,2,0.1891252027008744,1,0
138530.88,63,2,2,2,0.0604078660938019,3,0
226724.11,25,1,1,2,0.3477158849680469,0,0
143131.41,63,2,1,1,0.166947335742132,1,0
253770.04,50,2,2,3,0.0278636081158047,2,0
146867.59,60,1,2,2,0.3553167383906094,0,0
78851.25,38,1,3,1,0.47874422366961,0,0
183659.07,50,2,1,1,0.5777163303593857,1,1
136567.71,36,1,2,3,0.1660449432815197,0,0
157468.17,44,1,3,1,0.2021908965693321,0,1
226901.83,45,2,3,2,0.3678151075718677,2,1
149507.76,31,1,1,2,0.2658247477179204,0,1
258547.14,61,1,2,2,0.4830291719978807,1,0
236942.57,46,1,1,2,0.3336911154303729,1,0
149387.66,23,2,1,1,0.2146957677720331,0,0
119674.83,67,1,2,2,0.0940593508105426,5,1
125862.82,64,2,4,1,0.3395213977252459,4,1
45032.19,58,2,3,1,0.1434359200382206,1,0
144828.44,45,2,2,1,0.518692405084793,1,0
180529.29,40,2,3,1,0.1860608628081969,0,0
159241.81,50,1,3,2,0.4258060370047224,0,0
197835.16,48,2,2,1,0.2127235022243524,2,1
201255.46,68,1,3,1,0.2976532185765606,1,0
306887.43,59,2,2,1,0.0985132569744534,3,0
244522.03,32,1,2,2,0.3203503860088173,0,1
174236.64,31,2,1,1,0.0804271268248278,1,0
206688.5,58,2,1,2,0.4175264534361515,0,1
215599.19,57,1,3,1,0.3717792434510516,1,0
85850.39,35,1,3,1,0.4643499265641717,0,1
206993.93,59,1,2,3,0.056125892541985,1,1
174984.26,67,1,2,1,0.0844070500656343,1,0
90798.47,65,2,4,2,0.2405069584910061,0,1
241300.49,65,1,1,1,0.2671554005196636,1,0
151044.32,58,2,1,2,0.2843478705778802,0,0
135049.63,52,1,3,2,0.2807080136238328,4,1
219107.95,34,2,1,2,0.4851371104408819,0,0
280084.16,54,2,3,2,0.1603738664598382,4,1
110379.0,34,2,2,2,0.5299107238588214,3,1
56512.92,57,1,2,1,0.4344405687649086,0,1
145164.34,43,1,2,1,0.2814399491213188,1,0
156826.77,53,1,2,1,0.2798402673966312,0,0
143027.69,55,1,1,2,0.3023838787091215,2,1
101417.16,28,1,2,3,0.4357081912486205,1,0
133719.45,68,1,2,1,0.4243102209641888,0,1
182576.1,57,2,3,2,0.1309039407131288,1,0
111500.2,55,2,2,2,0.4371352912165293,0,1
144561.99,41,1,3,2,0.0880408462471618,1,0
181110.36,49,2,3,1,0.2857819664340643,1,0
228872.66,67,1,2,2,0.2961108986201181,0,0
129379.31,67,1,4,1,0.1515430610221519,0,1
108638.45,34,1,1,2,0.282343580594881,1,0
220168.5,67,1,2,2,0.3907164676722613,4,1
148385.97,48,1,2,2,0.362051573686003,0,1
185947.67,35,1,1,1,0.0256847898500339,2,1
136555.57,53,1,1,2,0.3260360607396368,2,1
149064.56,32,2,1,3,0.1213722675654861,1,1
264944.91,56,2,1,2,0.3598251019433947,2,0
195026.65,27,1,2,1,0.2785501117582132,0,1
144466.73,59,1,1,1,0.0407486883106785,1,0
172888.64,61,1,2,2,0.1693362384090951,2,0
187364.68,63,1,1,1,0.4446123109156084,2,1
174701.51,61,2,3,1,0.3646212174396626,2,1
158764.34,61,1,2,1,0.1380331327585206,1,1
108055.37,31,1,4,2,0.1181162630019119,0,0
157049.13,31,2,2,2,0.1075351116438411,0,0
179215.71,37,2,1,1,0.2709984291011381,2,0
166208.32,21,1,2,2,0.2503143027148221,0,0
181380.31,43,2,1,3,0.0769608794839378,2,1
147614.43,34,1,2,1,0.1662857704579145,1,1
61961.86,62,1,3,2,0.5796784116297092,1,1
126841.93,28,2,2,3,0.1781895506565406,2,0
154588.04,23,1,2,1,0.3198338853170039,1,0
170352.61,33,2,2,1,0.3271986044858134,0,0
108153.96,50,2,3,3,0.5836256489065665,1,0
168605.27,22,1,4,3,0.3405355823775773,0,1
201498.04,51,2,1,2,0.3395747903148041,3,1
186959.02,58,1,1,3,0.3474576462157563,0,1
172343.63,26,1,2,1,0.4932540689002992,0,0
171467.04,64,1,1,2,0.0487196524794116,3,1
121412.7,56,2,1,2,0.2988142026287142,0,0
117296.22,49,1,1,3,0.5777243865339966,4,1
199722.37,27,2,1,1,0.221948549192894,0,1
175298.28,34,1,2,2,0.4064704334739392,2,1
81412.84,42,2,1,2,0.1043718712862166,2,1
138270.64,49,2,2,2,0.3353999559341444,1,0
172150.11,29,1,2,1,0.2004876540179754,0,1
141252.01,65,2,1,2,0.3679243789221482,1,1
105440.39,41,1,2,1,0.1311129163286155,0,1
77122.43,42,1,1,1,0.2669535577243971,1,0
91566.1,29,1,3,2,0.4106726261886898,1,1
204134.55,46,2,2,2,0.6112348782322322,0,1
200372.2,34,2,1,1,0.5446848944378614,1,0
140633.55,32,1,1,1,0.2656707628010024,0,0
167574.0,42,2,2,1,0.4142216267384043,1,1
148105.35,58,2,4,1,0.4699925791241551,2,1
142047.74,69,1,3,2,0.4625806857009834,2,1
105625.39,69,1,3,1,0.1167276157642892,0,0
202365.89,21,1,1,2,0.1902825163483379,3,1
202936.43,53,1,1,2,0.4702517214946768,1,1
91031.54,61,1,2,1,0.228798201948219,0,0
215217.01,62,2,1,1,0.1867511926058481,0,0
59900.98,50,2,1,3,0.3040468219503919,1,0
152786.25,59,1,3,2,0.1341454906033231,0,0
151778.3,27,1,3,1,0.1422851212647103,2,1
108408.89,52,1,1,1,0.179177600252066,1,1
146949.8,31,2,1,2,0.1788385683818629,0,0
175224.16,67,2,3,1,0.2341147839447009,1,1
121154.82,33,2,3,3,0.1338079161181137,2,0
99262.16,42,1,1,3,0.3856385420125985,2,1
220346.74,27,1,1,1,0.1861961301731944,1,1
155711.38,69,1,1,2,0.4181276012994342,1,1
176064.0,28,1,2,2,0.0647078887063647,0,0
166693.0,56,1,2,1,0.4463145028447369,0,0
21883.32,60,1,1,1,0.331822443402115,1,1
65574.74,29,2,3,1,0.5425334398323548,0,1
35190.95,50,1,3,1,0.2205229952943759,0,1
138530.46,44,2,2,2,0.036900023868718,0,0
228650.99,45,2,2,3,0.1475560723630411,0,0
106914.85,49,2,1,2,0.3433886121090495,2,1
104769.28,29,1,1,1,0.2007349965258807,0,1
159971.2,37,2,2,2,0.5306892413371143,1,1
75721.98,42,2,3,1,0.2466589577416775,1,1
189106.5,28,1,1,2,0.2775810546036,0,1
218343.71,65,1,1,2,0.3385908207908266,1,0
155210.06,42,1,1,2,0.353938508221243,1,0
106086.84,41,1,1,1,0.4316889732915758,3,1
124539.33,68,1,1,1,0.2541952382113729,0,1
209738.14,33,2,1,1,0.2744032781777417,4,1
159879.98,25,2,2,2,0.0142362405647747,2,1
119617.68,33,1,3,2,0.0627097259322669,1,0
99513.46,58,1,2,1,0.2793873966677621,3,1
40193.61,34,1,1,1,0.4796718976701083,2,1
118051.91,62,1,1,1,0.2659136965838428,1,0
142610.98,63,2,2,3,0.451310657044551,1,1
162182.86,44,2,2,1,0.1157793032885347,1,0
152488.68,62,1,1,1,0.377489366973799,2,1
192819.94,56,1,1,2,0.238135410956513,1,0
185769.07,29,1,3,2,0.008677588287557,3,1
135131.2,22,1,2,2,0.1302300100136866,0,0
116900.89,53,2,1,2,0.1224630814383068,0,0
124761.25,41,1,2,2,0.4732654463411519,2,1
100875.63,38,1,1,2,0.1700841964297611,0,0
137795.98,56,1,3,2,0.5678253447480206,4,1
215869.7,43,1,2,1,0.3333110652185757,1,0
136827.59,43,1,1,1,0.2039758241934818,0,1
243808.54,25,1,3,2,0.0781961517901524,0,1
133261.23,68,1,2,2,0.3164013365162272,2,1
113418.41,63,1,3,3,0.3377625292450927,1,1
210897.96,57,1,1,2,0.0508131136048124,2,1
101773.11,35,1,1,1,0.1677917418416131,0,0
229659.33,39,1,1,2,0.4170539434152256,3,0
98790.66,58,2,1,1,0.1868157594404644,0,1
183235.14,59,2,1,1,0.5774005672187706,0,0
174649.32,69,1,4,2,0.542517258623238,2,1
176600.31,27,1,1,1,0.4747519971364625,1,1
20000.0,52,1,2,2,0.715672755477098,1,1
177615.0,69,2,1,1,0.370197593113741,1,0
62714.63,26,1,2,2,0.0268557264545487,0,0
96234.38,36,1,2,1,0.2108575584637139,0,1
104804.62,39,2,3,2,0.1786643211629487,2,1
199286.5,29,1,2,1,0.1123979621640875,0,1
222605.88,38,1,1,3,0.2951233597585733,0,0
129319.22,67,1,3,3,0.5068272762818534,1,1
177045.43,33,1,1,1,0.5147260412693275,0,1
177128.0,63,2,2,2,0.5667404281433126,0,1
114527.95,47,1,1,2,0.1306207741660087,0,0
171272.24,47,1,3,2,0.2100408910530188,0,0
180154.73,23,1,3,3,0.1000193968415616,0,0
189452.83,41,1,2,2,0.269066561428211,0,0
138453.27,26,2,3,2,0.5094598025621345,0,1
20000.0,52,2,2,3,0.711034159865524,0,1
166158.39,35,1,3,1,0.4899053433070173,2,1
176740.87,36,1,4,1,0.7425985411491464,1,1
174665.9,30,2,2,2,0.2545356888466565,2,0
91494.35,39,1,3,3,0.527581964081817,2,1
141718.43,58,2,3,2,0.2101917314045195,1,0
105962.3,28,2,1,1,0.1219420254000446,1,0
174103.34,21,1,2,3,0.1664354683524573,1,0
212770.18,23,1,2,2,0.1510698624287857,0,0
61959.56,45,1,3,2,0.304548778234379,1,0
95134.87,52,1,1,1,0.5274896042605857,1,1
99470.09,54,1,3,2,0.0928508537670193,1,1
192621.67,49,2,1,2,0.6056712942489574,0,1
180623.44,37,1,2,1,0.428412623638249,2,1
96013.18,49,2,1,1,0.1544144456732246,2,1
223827.02,40,2,1,1,0.0547920609497154,1,1
153011.51,51,1,2,2,0.0198722392718633,1,1
138826.86,55,1,2,2,0.3684288795163044,2,1
70120.04,59,1,1,2,0.5253685691926254,0,1
168557.29,32,2,3,2,0.3989379251376972,3,1
139982.37,68,2,4,1,0.4814131219132386,1,0
184166.45,26,2,2,3,0.2537908890743403,1,1
144992.3,36,1,4,2,0.2972716758011064,3,0
128164.01,49,1,1,1,0.111782623962979,0,0
211882.69,62,1,1,1,0.346644132763995,0,0
112212.74,48,2,1,2,0.2270327794324834,1,0
100641.02,38,1,1,2,0.3344845244108806,0,1
76781.26,69,2,1,1,0.3693708189814393,0,1
155427.99,29,2,2,2,0.186653323751283,1,1
90160.57,31,1,1,2,0.1677098786172043,2,1
131539.64,27,1,1,3,0.4652968891935429,0,1
203068.55,31,1,3,2,0.1906811945575056,0,0
119411.55,52,2,1,1,0.3185046073190682,2,1
248129.36,30,1,2,2,0.2196491444318254,2,0
94685.32,29,1,4,2,0.2780988857801049,0,0
133985.11,57,1,1,1,0.4404920115903426,1,1
132082.99,68,2,1,1,0.2242066397146153,1,1
122657.05,56,2,3,2,0.526775239656246,2,1
209285.21,45,1,2,2,0.6674449676210172,0,0
73882.04,38,1,2,1,0.0725480125180948,0,1
116214.6,57,1,1,2,0.2027354389422082,1,1
183576.56,46,2,1,1,0.5110289955582268,1,0
228144.44,30,2,2,1,0.124151426444035,0,0
150734.41,61,1,3,1,0.215199003339853,0,1
135016.17,31,1,1,1,0.3095048517235776,1,0
105060.8,33,2,3,1,0.5285857651139089,2,1
166342.77,22,1,3,2,0.1558202434330649,1,0
213382.58,45,1,2,1,0.2765750102882421,1,0
136009.48,41,1,2,2,0.2181064794182085,1,1
82170.91,69,2,3,1,0.1813114481774813,1,1
78461.24,40,1,2,1,0.2183100799533056,0,0
128127.08,67,2,1,1,0.1501182203822671,0,1
259204.84,58,2,2,1,0.1177678237163357,2,0
102605.36,57,1,2,3,0.6950264435461273,3,1
100415.17,57,1,1,2,0.0536791272015072,0,0
167180.91,40,1,3,2,0.4565106242846896,1,1
103004.84,36,2,1,2,0.1701795109186279,4,1
142648.73,48,2,3,1,0.3250716837336651,2,0
145954.13,33,2,1,2,0.3529397090326179,1,1
194565.18,48,1,3,1,0.2603831052413834,2,1
142923.71,51,2,1,2,0.1669426721404396,2,0
90015.12,25,1,1,2,0.0437767356957066,1,1
223282.44,32,1,3,2,0.1034317746219432,2,0
166897.88,50,2,1,2,0.3796605255198554,1,0
209174.68,66,1,3,1,0.2460316915909828,2,1
148721.28,44,1,1,2,0.4678958858567005,5,1
237773.78,24,2,3,1,0.1244386085498332,2,0
282217.17,53,1,2,1,0.0934019723200799,1,1
107682.17,53,2,1,1,0.2028762659102134,0,0
146966.96,53,1,3,2,0.5047471024730457,0,1
45895.06,51,1,1,1,0.4061917585387706,2,0
79236.64,29,1,2,1,0.2922063751439316,1,0
155171.91,22,1,1,1,0.1603325176933091,0,0
157686.26,26,2,1,1,0.2339693235055745,2,1
115513.61,39,1,2,2,0.412110057861575,2,1
111131.43,46,1,2,3,0.1626965083242757,2,0
165618.91,28,2,3,1,0.1467975412069958,1,0
234971.8,66,2,1,1,0.2028576992118707,2,0
156313.39,40,1,2,2,0.2289977805629126,1,0
134235.17,47,1,3,2,0.1731777279968867,3,1
85501.96,61,2,2,2,0.1641326781001403,0,1
173384.66,26,1,1,1,0.208039560861742,1,1
186569.01,34,1,2,1,0.0510035383478609,2,0
111356.12,45,2,1,2,0.0599402133649158,0,1
205716.08,51,2,1,3,0.2269772756181005,1,0
189354.23,54,1,3,3,0.3089424925270999,1,0
244839.65,54,2,4,1,0.1904455815761827,2,1
159952.98,31,1,1,1,0.425107670243151,1,1
163052.76,62,2,1,2,0.0788043531960528,0,0
247662.96,66,1,3,1,0.7845407599189256,0,0
118222.11,38,2,1,1,0.0667499201589488,1,0
118651.65,28,2,1,1,0.2907550797675384,0,0
140454.81,26,1,2,1,0.1644889929774425,0,0
97114.45,45,2,2,2,0.4086963878279839,1,1
93360.75,43,1,2,2,0.344060130860543,2,1
125206.09,25,2,2,2,0.2481522375066591,1,1
22303.94,58,1,1,3,0.4154737500998377,3,1
155124.23,62,1,1,1,0.111189205134642,3,1
222676.7,54,2,1,2,0.3902661280724584,2,1
123777.59,38,2,2,1,0.1478082659977269,0,1
81702.21,51,2,4,3,0.2869135576369326,1,1
116114.23,63,2,1,1,0.5152567456762306,3,1
124178.52,49,1,2,2,0.2588073770154125,2,1
97244.62,43,1,1,1,0.5567836229380533,3,1
232770.36,51,1,2,1,0.2448040276573196,1,1
172998.61,38,2,2,2,0.3466708102830438,1,1
52521.91,47,1,1,2,0.2087128214711298,3,1
58182.01,60,2,1,1,0.2041060312505048,1,1
146301.36,27,1,1,1,0.5986652229751166,1,1
161453.73,39,1,4,2,0.3143558979605468,0,1
173327.27,35,1,2,1,0.4780120656718009,0,1
160926.7,61,2,2,1,0.3056249305907229,0,0
179996.44,45,2,1,1,0.4806043962603494,0,1
158822.08,48,1,1,2,0.301438113459691,1,1
248236.26,51,1,1,1,0.4433984158835204,2,0
100767.26,53,2,1,2,0.2468121465445813,1,1
95742.47,22,1,1,1,0.2153281802145626,1,1
144343.6,67,2,1,1,0.0918723583081578,0,0
85386.87,43,2,1,2,0.5862931942531879,1,1
273162.11,64,1,1,1,0.4122286991209881,3,0
135229.93,56,2,4,1,0.2030897794191017,0,1
152349.03,49,2,1,2,0.440015074585029,0,0
133296.14,63,1,1,3,0.3502074473488951,2,1
187569.36,44,2,2,1,0.1413000914395513,3,1
151704.17,65,1,2,2,0.2252440951765351,1,0
159053.14,53,2,2,2,0.0169355488792508,2,0
72168.54,21,1,2,2,0.364614565060523,2,1
148319.37,24,2,2,2,0.3161065673746864,0,0
108803.23,46,1,3,2,0.4518446503746917,3,1
281619.1,63,1,3,2,0.4364514698705164,1,1
184011.02,67,1,3,2,0.1215373149685079,4,0
114388.96,67,2,2,1,0.171625387398717,1,0
166438.12,46,2,1,2,0.2348933446986688,5,1
106825.32,62,1,1,2,0.1495245645319601,0,0
117131.37,50,1,1,1,0.2673229893537517,1,1
134245.66,23,1,2,2,0.1125463231257854,1,0
154208.41,44,1,2,1,0.1991208628547692,0,0
189835.1,45,2,1,2,0.7060808386611181,2,1
169319.13,34,1,1,1,0.2935148637463313,2,1
142092.31,41,1,3,3,0.3300442514398906,2,0
171272.88,48,2,1,1,0.3023061586340119,4,1
148790.22,35,1,3,2,0.0227333452688764,0,0
104897.42,53,1,1,3,0.1479160782475342,0,1
90434.83,34,1,2,2,0.310987022962466,2,1
171294.36,62,1,1,1,0.4463186326963524,1,1
159736.81,36,1,2,1,0.1924112981951259,1,0
187985.61,37,2,1,3,0.6091477977524729,2,0
101419.3,29,2,2,1,0.0669976587948369,2,1
74988.91,40,2,1,2,0.2214658067427334,3,0
152949.21,67,2,2,1,0.1586637280011616,1,0
114510.55,57,2,1,2,0.2447393389080839,1,0
179861.41,67,2,3,1,0.4684497766792797,2,1
172795.21,55,2,3,3,0.3631057643222511,1,1
56673.17,35,1,4,1,0.4423227507773537,0,0
141982.0,55,1,3,2,0.4912398841233086,1,1
160057.98,62,1,2,1,0.2195102899223819,1,1
234822.82,48,1,1,2,0.2085979973529047,1,0
153907.15,49,1,3,1,0.1598632120398593,0,0
127031.96,29,2,2,1,0.1115822572721577,1,0
116983.94,27,1,2,2,0.3469217995546004,2,1
208236.97,36,2,2,2,0.35075559024951,0,0
203681.59,40,1,1,1,0.1975531178119887,0,0
192670.78,65,1,1,1,0.0988180013176054,0,0
185015.49,26,2,1,1,0.567387956345927,0,0
202905.92,46,1,2,2,0.0850271997765805,2,1
136443.82,56,2,1,1,0.0882038324673524,1,0
181929.62,66,2,1,1,0.3645429232655103,1,1
159578.87,35,2,2,3,0.0658444475699277,0,1
39034.98,64,2,1,1,0.1949985650345077,2,1
182569.56,67,2,1,1,0.1589562824511867,2,1
138201.5,39,2,2,2,0.3325130843129514,1,1
254302.35,41,2,2,2,0.2184478364945793,2,0
219510.38,64,1,3,2,0.330697716449398,0,0
131358.34,32,1,1,2,0.3960479360182797,1,1
171079.33,67,2,2,1,0.3031854384866447,0,0
122586.56,26,2,4,1,0.4486095165877092,1,0
252827.18,50,2,2,2,0.5653594170684982,1,0
200473.59,28,2,3,2,0.2592807381312332,2,1
162887.63,32,2,1,3,0.3657153865527051,2,0
184010.81,44,2,1,2,0.1891729951016005,4,1
116546.36,66,2,2,1,0.4361157020863148,2,1
130005.05,59,2,2,1,0.191181882105568,1,1
143617.27,46,2,3,2,0.1158011588896123,0,1
117395.56,32,2,1,2,0.2118484487361359,3,1
211460.74,25,1,2,1,0.0521815479774802,3,0
176112.53,23,1,2,1,0.1987334302695792,1,0
69986.44,26,2,2,2,0.1889067227895308,2,1
80488.9,43,1,2,2,0.3873544113997506,1,1
211543.73,63,2,2,2,0.4350282909969287,1,1
121508.35,25,1,3,1,0.15646133211222,1,1
117432.16,57,2,2,2,0.1578420745404379,0,0
95186.25,69,2,2,1,0.3337443820186782,3,1
150759.15,51,2,1,2,0.135093466452926,0,1
151639.85,46,1,1,1,0.1646283302132383,0,1
204827.36,50,1,3,2,0.3345818767093894,0,1
93489.81,61,2,1,1,0.7554887436763499,1,1
168436.66,28,1,1,2,0.1949765726845899,0,1
180225.77,52,2,2,1,0.09535145557235,1,0
31853.38,60,1,4,2,0.2126291414091556,2,1
207483.6,41,2,4,2,0.0683970348084958,2,1
179363.12,41,1,3,1,0.3559975431995079,2,1
106161.31,33,1,1,1,0.2005602446851586,4,1
166391.06,31,1,2,2,0.5617887919024132,1,1
171596.13,29,2,1,1,0.3730571627059251,2,0
90273.85,31,1,2,2,0.2395670803760207,0,0
197515.38,34,2,2,1,0.1850010040216481,2,0
167335.5,38,1,2,2,0.0871557831765089,0,0
177173.97,40,1,1,2,0.3566089284254358,0,0
161660.81,44,2,2,2,0.1630384886651894,0,1
148884.99,29,2,3,1,0.2144192041193493,0,1
133937.86,60,2,1,2,0.5670908830477429,2,1
147423.85,36,2,2,2,0.2705880345621408,0,0
130399.37,60,2,1,2,0.0842877072388416,3,1
146868.02,54,1,1,3,0.2589838531971205,2,0
184097.65,45,1,3,1,0.0775425799311161,1,0
148208.72,35,2,2,2,0.4171439885999152,0,0
192455.11,33,1,3,1,0.3272236340698092,1,1
217610.13,51,2,2,1,0.1530385536940683,1,1
277909.96,62,2,2,1,0.5882302969507512,1,1
138434.95,44,2,2,1,0.3606211860138466,1,0
118684.24,60,1,3,2,0.2679803712766837,5,1
28059.14,51,1,2,3,0.3805553650694949,2,1
234250.71,62,2,2,1,0.3658318458748413,3,0
168860.59,29,1,2,3,0.2269202974762926,2,1
167490.0,50,1,1,2,0.1635549798705258,0,0
144683.15,67,1,1,1,0.1639907607797789,0,0
103174.68,68,1,1,1,0.129587445353888,2,0
86162.57,62,1,3,2,0.5104762630363725,1,0
123391.57,23,2,1,2,0.5079401676582123,1,1
209473.52,67,2,1,2,0.2088590600713332,3,0
89515.26,47,1,1,1,0.3232268107868044,1,1
177827.66,23,2,1,2,0.225293744558775,1,0
199805.91,49,1,1,1,0.3785674162929041,1,0
198204.36,44,1,1,2,0.1255582908125891,2,1
73364.97,31,1,2,1,0.3223225369073568,1,1
235968.9,61,2,2,2,0.6160423891580816,2,0
90650.33,49,2,2,2,0.3503656753074776,0,0
145045.28,68,1,2,2,0.3255007936865127,1,1
117155.29,48,1,3,1,0.3675474346879646,1,1
184315.92,60,1,3,2,0.3953974732430484,1,1
198777.26,45,2,4,2,0.3639315080033794,1,1
158523.19,34,2,1,1,0.2776544741487593,1,1
129235.6,38,1,1,2,0.3734649731284482,0,1
20000.0,54,2,1,1,0.443633952121007,0,1
120382.2,45,1,3,2,0.7250445911322113,2,1
215175.4,64,2,1,1,0.3070528257749194,0,1
77441.22,62,2,2,2,0.3437706681044175,1,1
159473.99,69,2,1,2,0.4950567370684801,2,1
54335.99,27,1,2,1,0.5315906206375944,1,1
123439.29,37,1,1,2,0.4383064358154336,1,1
164356.21,23,1,1,1,0.4697772484044611,1,0
175899.74,54,1,4,1,0.1722257578708447,3,0
92333.38,27,1,1,1,0.0290807349081965,0,1
117087.58,56,1,2,2,0.207894110123463,2,0
125639.85,68,1,1,1,0.1453526786971637,2,0
118134.61,49,2,3,2,0.2497971107719543,2,1
203197.05,43,1,3,2,0.3916124008714559,1,1
175249.36,53,1,1,2,0.1567418952731825,0,0
177164.9,30,2,2,1,0.0963197462570089,2,0
185700.02,40,2,3,2,0.0522806967469048,1,0
143813.37,57,2,1,1,0.3470722753815558,1,1
107429.68,49,2,1,2,0.1481224844295231,2,0
20000.0,65,2,3,2,0.5461125276451486,0,1
79624.42,60,2,1,2,0.5326972599828486,2,1
226509.76,49,1,1,1,0.1891468433258449,1,0
148362.34,35,2,2,2,0.222085270437764,1,0
174378.01,54,2,1,2,0.2678057736950847,4,1
194759.66,45,2,3,1,0.189889259398188,0,0
122053.91,32,1,3,3,0.1128596474390191,2,0
244229.32,29,2,3,1,0.2746013143623585,1,1
116153.9,29,1,1,2,0.2323515001767992,4,1
175007.15,68,1,1,3,0.1149397904943455,1,0
69622.01,30,2,1,2,0.3573210090784216,1,1
236234.83,41,1,2,3,0.1345613977438236,2,1
121316.9,56,2,2,2,0.5477470801066704,1,1
113161.49,59,1,2,1,0.2052598474905132,0,0
206092.89,33,1,1,1,0.2687028688467104,3,0
127702.81,40,2,1,2,0.0806968637617071,0,0
231620.57,49,1,2,1,0.697848837359444,1,0
284651.68,67,1,3,1,0.3386821855503287,4,0
141783.24,23,1,1,1,0.2392564981720745,4,1
79576.94,33,2,1,1,0.2713443844166428,2,1
172561.27,53,1,1,2,0.159030587691434,1,1
229725.25,48,1,1,1,0.1574029546978447,0,1
223633.53,51,1,3,2,0.1812207085920847,1,0
