order_id,order_date,ship_date,customer_id,segment,region,city,channel,payment_method,product_id,category,subcategory,product_name,quantity,unit_price,discount_pct,sales,cost,profit
ORD1X0DGTQU,2024-09-13,2024-09-19,C1QKV48O,Consumer,Quebec,,In-Store,PayPal,1087,Office Supplies,Binders,Binders Item 13,1,81.98,0.05,77.88,36.89,40.99
ORDAHH771TY,2025-03-12,2025-03-14,C99EETWD,Corporate,Newfoundland and Labrador,Corner Brook,In-Store,Credit Card,1041,Technology,Computers,Computers Item 12,4,1089.45,0.05,4139.89,2701.83,1438.06
ORDTRV9CHWT,2025-04-14,2025-04-20,CUPC64MG,Corporate,Alberta,Lethbridge,Online,Debit,1045,Technology,Copiers,Copiers Item 1,1,367.18,0.0,367.18,227.65,139.53
ORDEJ6ATAB8,2025-11-15,2025-11-15,CYO19HG2,Consumer,Quebec,Montreal,Online,Debit,1105,Office Supplies,Art,Art Item 1,6,53.42,0.0,320.51,144.23,176.28
ORDUTZ2X28B,2023-12-25,2023-12-27,CFKFDMXH,Consumer,Quebec,Quebec City,In-Store,Credit Card,1142,Furniture,Chairs,Chairs Item 8,3,407.51,0.15,1039.15,672.39,366.76
ORDT3BR2PE5,2023-11-28,2023-12-02,C8DRDOPJ,Consumer,Ontario,Mississauga,Online,Credit Card,1093,Office Supplies,Storage,Storage Item 4,1,47.36,0.0,47.36,21.31,26.05
ORDL561KRSN,2025-11-28,2025-12-01,CVKO4KP6,Consumer,British Columbia,Victoria,Online,Credit Card,1115,Office Supplies,Art,Art Item 11,1,44.79,0.15,38.07,20.15,17.92
ORDOF89RA22,2025-12-16,2025-12-20,C0T5Y9TO,Consumer,Ontario,Mississauga,In-Store,Debit,1119,Office Supplies,Art,Art Item 15,2,93.95,0.0,187.9,84.56,103.34
ORDGLEDABTE,2023-07-17,2023-07-22,CIITYW68,Corporate,Quebec,Longueuil,Wholesale,Debit,1075,Office Supplies,Binders,Binders Item 1,1,89.26,0.15,75.87,40.17,35.7
ORDDD1XA2WC,2024-02-19,2024-02-19,CKANV81J,Home Office,Ontario,London,In-Store,Credit Card,1054,Technology,Copiers,Copiers Item 10,6,81.9,0.1,442.29,304.69,137.6
ORD7O6E5JIW,2025-11-05,2025-11-10,CXGQJYJO,Consumer,New Brunswick,Fredericton,In-Store,Debit,1078,Office Supplies,Binders,Binders Item 4,1,106.62,0.25,79.96,47.98,31.98
ORDD2AEGFQA,2023-08-07,2023-08-13,C0QHNO15,Consumer,Quebec,Laval,Wholesale,Credit Card,1030,Technology,Computers,Computers Item 1,3,1036.85,0.0,3110.54,1928.53,1182.01
ORDZKQ5NP41,2025-05-08,2025-05-14,CE1QIBPG,Corporate,Quebec,Quebec City,Online,Debit,1077,Office Supplies,Binders,Binders Item 3,2,93.16,0.0,186.33,83.85,102.48
ORDPJLEBJ5A,2023-05-04,2023-05-06,CWI2KKZS,Home Office,Quebec,Gatineau,Online,Debit,1183,Furniture,Furnishings,Furnishings Item 4,4,576.04,0.0,2304.17,1267.29,1036.88
ORDJ7X2IJW8,2023-07-15,2023-07-17,CXJEY6RJ,Home Office,Ontario,Toronto,Online,PayPal,1026,Technology,Accessories,Accessories Item 12,6,854.27,0.0,5125.59,3177.87,1947.72
ORDG8HPXG48,2025-05-10,2025-05-17,CNCB2KD7,Home Office,Ontario,Kitchener,In-Store,Credit Card,1105,Office Supplies,Art,Art Item 1,1,55.87,0.0,55.87,25.14,30.73
ORD4ZKF653R,2024-10-27,2024-11-02,CSOS281B,Consumer,Alberta,Calgary,In-Store,Debit,1007,Technology,Phones,Phones Item 8,5,282.36,0.1,1270.64,875.33,395.31
ORDWMHHQKRJ,2024-08-31,2024-09-07,CH9WGQ0N,Home Office,British Columbia,Richmond,In-Store,Credit Card,1119,Office Supplies,Art,Art Item 15,6,85.83,0.0,514.96,231.73,283.23
ORDOO494EF8,2025-07-27,2025-08-03,CVNSQOYT,Consumer,Quebec,Laval,Online,Credit Card,1101,Office Supplies,Storage,Storage Item 12,1,43.21,0.0,43.21,19.44,23.77
ORDIF1REAOD,2023-12-03,2023-12-06,COPJVYTF,Consumer,Manitoba,Winnipeg,Online,Credit Card,1177,Furniture,Bookcases,Bookcases Item 13,6,463.29,0.0,2779.75,1528.86,1250.89
ORDBACDQ21L,2024-07-05,2024-07-06,C2AXHP23,Corporate,Ontario,Brampton,Online,Credit Card,1132,Office Supplies,Labels,Labels Item 13,5,92.92,0.25,348.44,209.06,139.38
ORDLILQQJOZ,2024-10-28,2024-10-29,CE5KVSNS,Consumer,Manitoba,Brandon,In-Store,Credit Card,1125,Office Supplies,Labels,Labels Item 6,4,37.29,0.0,149.18,67.13,82.05
ORDIXPG4INO,2025-03-21,2025-03-23,C037L2CQ,Corporate,Ontario,Kitchener,In-Store,Gift Card,1040,Technology,Computers,Computers Item 11,4,302.25,0.2,967.19,749.57,217.62
ORDB5UP6BNA,2023-12-30,2024-01-05,CL4091X0,Corporate,Saskatchewan,Saskatoon,In-Store,Credit Card,1044,Technology,Computers,Computers Item 15,4,1123.44,0.1,4044.39,2786.14,1258.25
ORDCQ19BSRX,2024-11-25,2024-11-27,C0ZSUVNK,Corporate,New Brunswick,Moncton,Online,Bank Transfer,1139,Furniture,Chairs,Chairs Item 5,3,686.86,0.1,1854.51,1133.31,721.2
ORDL4TJWALM,2024-05-06,2024-05-08,CKJ5FKT3,Consumer,Manitoba,Winnipeg,Online,Credit Card,1142,Furniture,Chairs,Chairs Item 8,3,454.92,,1364.75,750.61,614.14
ORD4D7KZM7C,2024-08-16,2024-08-22,CM3H482J,Consumer,Ontario,London,Online,Debit,1019,Technology,Accessories,Accessories Item 5,4,828.18,0.1,2981.46,2053.9,927.56
ORDULR0OXWI,2025-08-03,2025-08-04,CB4XQ0V5,Corporate,Quebec,Longueuil,Online,Credit Card,1149,Furniture,Chairs,Chairs Item 15,3,326.55,0.0,979.66,538.81,440.85
ORDUBVOATUB,2024-03-07,2024-03-12,CVJ6O2J5,Consumer,Manitoba,Winnipeg,Online,PayPal,1174,Furniture,Bookcases,Bookcases Item 10,5,241.34,0.1,1086.02,663.68,422.34
ORDTK7WSOGV,2025-01-02,2025-01-06,C4HRCI4Y,Consumer,Quebec,Montreal,In-Store,Credit Card,1088,Office Supplies,Binders,Binders Item 14,2,4.4,0.0,8.8,3.96,4.84
ORDY17LVU49,2025-10-29,2025-11-05,CPBQYE7B,Consumer,Ontario,Ottawa,In-Store,Credit Card,1100,Office Supplies,Storage,Storage Item 11,5,28.89,0.0,144.47,65.01,79.46
ORDFXT6H0K8,2025-04-15,2025-04-18,CYGIFDDI,Corporate,Quebec,Longueuil,In-Store,Credit Card,1034,Technology,Computers,Computers Item 5,2,414.32,0.0,828.64,513.76,314.88
ORD3WY94AC9,2025-12-19,2025-12-23,CNKDNPIG,Home Office,Ontario,London,Online,Debit,1163,Furniture,Tables,Tables Item 14,5,262.29,0.05,1245.87,721.29,524.58
ORD09WER7TG,2024-10-01,2024-10-07,C142PGSQ,Corporate,Quebec,Montreal,Online,PayPal,1067,Office Supplies,Paper,Paper Item 8,2,8.67,0.0,17.33,7.8,9.53
ORDZ8ZQHV7N,2023-11-06,2023-11-13,CEH0T3NA,Corporate,Ontario,Mississauga,Online,Debit,1025,Technology,Accessories,Accessories Item 11,4,1281.69,0.0,5126.76,3178.59,1948.17
ORDY75VO73H,2025-12-22,2025-12-27,CNO17HID,Corporate,British Columbia,Richmond,Online,Credit Card,1125,Office Supplies,Labels,Labels Item 6,3,37.9,0.05,108.03,51.17,56.86
ORDLQFYHJ2Z,2024-12-07,2024-12-12,CPCSY9AI,Consumer,Quebec,Gatineau,Online,Gift Card,1189,Furniture,Furnishings,Furnishings Item 10,4,794.95,0.25,2384.84,1748.88,635.96
ORDBCCAZAFY,2023-09-22,2023-09-29,CCJVOFU1,Consumer,Ontario,Mississauga,Online,Credit Card,1139,Furniture,Chairs,Chairs Item 5,5,760.55,0.2,3042.21,2091.52,950.69
ORDHXVAYPGU,2023-12-14,2023-12-21,CCHF9YNJ,Corporate,Ontario,London,In-Store,Credit Card,1191,Furniture,Furnishings,Furnishings Item 12,4,629.45,0.3,1762.46,1384.79,377.67
ORD2K1YIUHF,2023-10-15,2023-10-20,CU0OUOXK,Home Office,Nova Scotia,Sydney,In-Store,Credit Card,1056,Technology,Copiers,Copiers Item 12,1,814.2,0.1,732.78,504.81,227.97
ORD0TQ3L2CD,2025-07-02,2025-07-04,C5U8NGR6,Consumer,Quebec,Longueuil,In-Store,Debit,1178,Furniture,Bookcases,Bookcases Item 14,4,587.11,0.05,2231.01,1291.64,939.37
ORDM8COCLQZ,2023-04-12,2023-04-17,CWKBTUIJ,Home Office,British Columbia,Victoria,Online,PayPal,1192,Furniture,Furnishings,Furnishings Item 13,4,450.38,0.1,1621.35,990.83,630.52
ORDVZ823SV3,2025-03-21,2025-03-22,C4E4FZJA,Corporate,Alberta,Edmonton,Online,Debit,1170,Furniture,Bookcases,Bookcases Item 6,4,815.87,0.05,3100.32,1794.92,1305.4
ORD0U8GVGZB,2024-08-30,2024-09-03,CWC0GFZ2,Consumer,British Columbia,Vancouver,Online,Credit Card,1128,Office Supplies,Labels,Labels Item 9,2,16.78,0.1,30.2,15.1,15.1
ORDAWKKXHVO,2023-03-22,2023-03-25,CWAGKNLK,Consumer,Quebec,Quebec City,In-Store,Credit Card,1065,Office Supplies,Paper,Paper Item 6,2,32.38,0.0,64.76,29.14,35.62
ORD2KMLDJ08,2024-11-03,2024-11-10,C0BRUIBZ,Consumer,British Columbia,Vancouver,Online,Credit Card,1140,Furniture,Chairs,Chairs Item 6,4,557.1,0.2,1782.72,1225.62,557.1
ORDYR7OJZGI,2025-04-05,2025-04-09,CNNZATAT,Corporate,Ontario,Hamilton,Online,Gift Card,1096,Office Supplies,Storage,Storage Item 7,3,75.74,0.0,227.23,102.25,124.98
ORDSVFVZVKB,2025-03-06,2025-03-13,CD9E57YW,Consumer,Quebec,Gatineau,Online,Credit Card,1018,Technology,Accessories,Accessories Item 4,4,817.99,0.1,2944.76,2028.61,916.15
ORDCQ3D859S,2024-08-02,2024-08-08,CJD57FCG,Corporate,Ontario,Mississauga,Online,PayPal,1094,Office Supplies,Storage,Storage Item 5,3,84.1,0.05,239.7,113.54,126.16
ORDA8I9JUQ2,2024-01-03,2024-01-09,CD1YR8US,Consumer,Nova Scotia,Halifax,Online,Credit Card,1187,Furniture,Furnishings,Furnishings Item 8,3,390.44,0.3,819.93,644.23,175.7
ORD7YUQOI1E,2023-06-29,2023-06-30,CN9H1K93,Corporate,Quebec,Laval,Online,Debit,1049,Technology,Copiers,Copiers Item 5,4,454.24,0.0,1816.98,1126.52,690.46
ORDDCPO7UA9,2023-01-14,2023-01-20,CD83IFQ5,Consumer,Ontario,Toronto,Online,Debit,1127,Office Supplies,Labels,Labels Item 8,1,32.9,0.0,32.9,14.8,18.1
ORDLYN0E2AW,2024-01-30,2024-02-01,C8UDE0VA,Corporate,British Columbia,Surrey,In-Store,PayPal,1155,Furniture,Tables,Tables Item 6,3,589.64,0.0,1768.91,972.9,796.01
ORDMT1BTB3I,2024-11-23,2024-11-27,C95D2A1U,Home Office,Ontario,Windsor,Online,Debit,1099,Office Supplies,Storage,Storage Item 10,3,3.7,0.1,9.99,4.99,5.0
ORDZRAON8YO,2023-02-11,2023-02-14,CWS8Y1VL,Corporate,Quebec,Longueuil,Online,Credit Card,1106,Office Supplies,Art,Art Item 2,1,117.46,0.0,117.46,52.86,64.6
ORD0M425Q4Y,2025-12-30,2026-01-01,CKTEP73A,Consumer,Saskatchewan,Regina,In-Store,Credit Card,1089,Office Supplies,Binders,Binders Item 15,2,23.0,0.1,41.4,20.7,20.7
ORD5TRVKVUD,2024-10-04,2024-10-11,CZZ0GIF0,Home Office,Alberta,Edmonton,In-Store,Credit Card,1102,Office Supplies,Storage,Storage Item 13,5,129.67,0.1,583.51,291.76,291.75
ORDDJLZ5DNF,2023-11-19,2023-11-26,CN5LT3UK,Corporate,Alberta,Calgary,Online,Debit,1088,Office Supplies,Binders,Binders Item 14,5,4.92,0.0,24.61,11.07,13.54
ORDYLEEL42G,2025-11-20,2025-11-24,CBUYHTHD,Corporate,Quebec,Gatineau,In-Store,Credit Card,1015,Technology,Accessories,Accessories Item 1,3,1197.73,0.0,3593.2,2227.79,1365.41
ORDKEGVLYO0,2023-07-21,2023-07-21,C0OSHK9F,Consumer,Quebec,Laval,Online,Debit,1162,Furniture,Tables,Tables Item 13,5,51.75,0.1,232.87,142.31,90.56
ORDXK6CB9HI,2025-11-15,2025-11-16,CBEB8HDC,Corporate,Ontario,London,In-Store,PayPal,1025,Technology,Accessories,Accessories Item 11,5,1284.0,0.3,4493.99,3980.39,513.6
ORDNNNGHD01,2023-11-05,2023-11-06,CY67UF13,Consumer,British Columbia,Vancouver,In-Store,Credit Card,1119,Office Supplies,Art,Art Item 15,5,92.63,0.2,370.53,208.42,162.11
ORDTZC6VMIR,2024-02-21,2024-02-28,CDGML1ZN,Consumer,Quebec,Longueuil,Online,Credit Card,1061,Office Supplies,Paper,Paper Item 2,4,23.28,0.15,79.14,41.9,37.24
ORDNMF6PDX9,2024-04-11,2024-04-14,CR8763NC,Corporate,Ontario,Kitchener,Online,Credit Card,1049,Technology,Copiers,Copiers Item 5,2,461.43,0.0,922.87,572.18,350.69
ORD6IME6B52,2025-12-26,2025-12-26,CZMP6PNZ,Consumer,Ontario,Brampton,In-Store,Credit Card,1010,Technology,Phones,Phones Item 11,4,997.94,0.0,3991.76,2474.89,1516.87
ORDS0N3R4PW,2023-10-03,2023-10-07,CH49HYV5,Consumer,Ontario,Toronto,In-Store,Credit Card,1091,Office Supplies,Storage,Storage Item 2,5,76.69,0.25,287.59,172.55,115.04
ORD0BQBA7F7,2025-12-02,2025-12-09,CRF0SQFB,Consumer,Ontario,Brampton,In-Store,Credit Card,1031,Technology,Computers,Computers Item 2,5,868.17,0.15,3689.72,2691.33,998.39
ORDTU03B6DC,2024-01-16,2024-01-20,CO6A260Z,Consumer,Ontario,Mississauga,Online,Credit Card,1185,Furniture,Furnishings,Furnishings Item 6,2,568.45,0.0,1136.89,625.29,511.6
ORD0D74VBMI,2023-11-09,2023-11-12,CFWV4S9W,Corporate,Quebec,Gatineau,Online,Credit Card,1144,Furniture,Chairs,Chairs Item 10,6,454.71,0.05,2591.83,1500.54,1091.29
ORDFI5HEX1Z,2024-11-30,2024-12-01,CRXF4S2X,Consumer,Quebec,Quebec City,In-Store,Credit Card,1179,Furniture,Bookcases,Bookcases Item 15,5,821.13,0.0,4105.65,2258.11,1847.54
ORD6MCE416P,2025-01-30,2025-02-06,C478935R,Consumer,Quebec,Montreal,Online,Credit Card,1166,Furniture,Bookcases,Bookcases Item 2,2,106.68,0.1,192.02,117.35,74.67
ORDONCHIM7Z,2024-01-14,2024-01-14,CETP2HIR,Corporate,Ontario,Windsor,Online,Gift Card,1023,Technology,Accessories,Accessories Item 9,2,1013.54,0.1,1824.37,1256.79,567.58
ORDZMLZ2WID,2023-05-27,2023-06-03,COW847HX,Home Office,Quebec,Quebec City,Online,Debit,1159,Furniture,Tables,Tables Item 10,5,429.12,0.25,1609.2,1180.08,429.12
ORDN62Y7IC9,2024-03-10,2024-03-11,CUKGN82S,Consumer,Manitoba,Winnipeg,Online,Credit Card,1071,Office Supplies,Paper,Paper Item 12,2,91.47,0.0,182.94,82.32,100.62
ORDEQM9FBDM,2024-08-15,2024-08-16,CHC29E7B,Consumer,Ontario,Kitchener,Online,Debit,1000,Technology,Phones,Phones Item 1,6,287.7,0.0,1726.2,1070.24,655.96
ORDNESZC0MA,2023-02-13,2023-02-15,C99IVEFH,Home Office,Ontario,London,In-Store,Debit,1098,Office Supplies,Storage,Storage Item 9,4,3.71,0.05,14.12,6.69,7.43
ORD9V5GXH8Y,2023-03-28,2023-03-28,CQG0Q7BI,Home Office,Quebec,Quebec City,Online,Debit,1056,Technology,Copiers,Copiers Item 12,5,809.09,0.1,3640.91,2508.18,1132.73
ORDY60DEKNH,2025-10-03,2025-10-03,CS8C9734,Corporate,Ontario,Brampton,Online,Debit,1150,Furniture,Tables,Tables Item 1,3,535.29,0.15,1365.0,883.24,481.76
ORDJAE00MNB,2023-02-09,2023-02-10,CTEPUWRR,Consumer,Ontario,London,In-Store,PayPal,1178,Furniture,Bookcases,Bookcases Item 14,4,540.85,0.0,2163.41,1189.87,973.54
ORDHF7FBUM9,2024-03-21,2024-03-26,CZQ3OG6M,Consumer,Quebec,Longueuil,Online,PayPal,1149,Furniture,Chairs,Chairs Item 15,5,337.28,0.05,1602.08,927.52,674.56
ORDWDOEUP46,2025-04-17,2025-04-23,CQB1QKHR,Corporate,Quebec,Quebec City,In-Store,Credit Card,1033,Technology,Computers,Computers Item 4,2,833.36,0.15,1416.72,1033.37,383.35
ORDN1LON84V,2023-12-26,2023-12-27,CJ1TYDZM,Corporate,Manitoba,Winnipeg,In-Store,Credit Card,1046,Technology,Copiers,Copiers Item 2,3,80.74,0.0,242.22,150.17,92.05
ORDOW0MG227,2024-06-26,2024-07-01,CD24XQ4K,Home Office,Manitoba,Winnipeg,Online,Credit Card,1013,Technology,Phones,Phones Item 14,4,1031.05,0.05,3918.0,2557.01,1360.99
ORD101NSBAD,2023-04-05,2023-04-07,CZWAADPQ,Consumer,Quebec,Longueuil,In-Store,Credit Card,1135,Furniture,Chairs,Chairs Item 1,5,119.37,0.0,596.86,328.28,268.58
ORDRMV3M4E9,2025-05-20,2025-05-23,CAOSAZ9Q,Consumer,Quebec,Longueuil,In-Store,PayPal,1111,Office Supplies,Art,Art Item 7,6,93.92,0.0,563.51,253.58,309.93
ORD1B3UTSJ9,2024-11-26,2024-11-28,CQW5SYJB,Home Office,New Brunswick,Fredericton,Online,Bank Transfer,1126,Office Supplies,Labels,Labels Item 7,6,101.87,0.0,611.19,275.04,336.15
ORDBOS6M81S,2025-07-22,2025-07-29,CVIQGT12,Home Office,Quebec,Gatineau,In-Store,Debit,1038,Technology,Computers,Computers Item 9,2,463.64,0.0,927.28,574.91,352.37
ORD36AN1LSC,2025-08-04,2025-08-08,CO7V3PTM,Corporate,Prince Edward Island,Charlottetown,Online,Credit Card,1068,Office Supplies,Paper,Paper Item 9,4,26.54,0.0,106.16,47.77,58.39
ORDJHU7IHK2,2024-01-20,2024-01-24,CMPU974C,Consumer,Alberta,Calgary,In-Store,Credit Card,1071,Office Supplies,Paper,Paper Item 12,6,91.78,0.2,440.52,247.79,192.73
ORDLXVU94RP,2023-02-15,2023-02-21,C7GNV24O,Corporate,Ontario,Ottawa,In-Store,Credit Card,1136,Furniture,Chairs,Chairs Item 2,4,707.63,0.15,2405.94,1556.79,849.15
ORDFQVOPSMX,2024-01-15,2024-01-20,CREYLKI0,Consumer,Ontario,Brampton,Wholesale,Debit,1147,Furniture,Chairs,Chairs Item 13,3,229.89,0.0,689.67,379.32,310.35
ORDTEFWLF45,2023-06-09,2023-06-10,C23QJPF0,Consumer,Ontario,Windsor,Online,Credit Card,1039,Technology,Computers,Computers Item 10,5,210.74,0.05,1001.01,653.29,347.72
ORDGSJDYMQQ,2024-08-07,2024-08-08,CG0RBBKK,Consumer,Manitoba,Brandon,In-Store,Debit,1078,Office Supplies,Binders,Binders Item 4,5,102.82,0.15,436.97,231.34,205.63
ORDOEA1AIFR,2023-06-10,2023-06-12,C890BTWB,Consumer,Ontario,Brampton,Online,Bank Transfer,1186,Furniture,Furnishings,Furnishings Item 7,4,548.5,0.0,2194.02,1206.71,987.31
ORDX1GM7819,2025-10-07,2025-10-07,C4VE4DUY,Consumer,British Columbia,Richmond,In-Store,Credit Card,1143,Furniture,Chairs,Chairs Item 9,6,184.97,0.0,1109.85,610.42,499.43
ORD3SSNJKDX,2024-10-22,2024-10-27,C8CENC26,Consumer,Quebec,Longueuil,Online,Bank Transfer,1066,Office Supplies,Paper,Paper Item 7,4,68.77,0.05,261.34,123.79,137.55
ORDNL1WVFQF,2023-10-05,2023-10-08,C1A9343Y,Consumer,Manitoba,Winnipeg,Online,Credit Card,1190,Furniture,Furnishings,Furnishings Item 11,4,919.37,0.2,2941.98,2022.61,919.37
ORDOFES7PVO,2025-10-06,2025-10-06,CDK4Z5KH,Consumer,Alberta,Lethbridge,In-Store,Credit Card,1079,Office Supplies,Binders,Binders Item 5,4,37.43,0.0,149.74,67.38,82.36
ORDXI65FWGF,2025-04-23,2025-04-26,CMKMPXYK,Consumer,Ontario,Toronto,Online,Credit Card,1058,Technology,Copiers,Copiers Item 14,2,704.07,0.05,1337.73,873.05,464.68
ORDC48BF8WX,2024-04-24,2024-04-30,C59X7KY4,Home Office,Ontario,Mississauga,In-Store,Credit Card,1175,Furniture,Bookcases,Bookcases Item 11,2,266.47,0.0,532.94,293.12,239.82
ORD8JWKU6VG,2023-06-10,2023-06-17,C37OKYJF,Corporate,Quebec,Montreal,Online,Debit,1175,Furniture,Bookcases,Bookcases Item 11,5,254.59,0.0,1272.96,700.13,572.83
ORDUA2N8XX6,2024-01-12,2024-01-19,C54DTIW6,Consumer,Manitoba,Winnipeg,In-Store,Debit,1055,Technology,Copiers,Copiers Item 11,1,556.73,0.1,501.06,345.17,155.89
ORDJTC5R54Q,2024-10-02,2024-10-09,C8HJRMSI,Corporate,Alberta,Calgary,In-Store,Debit,1064,Office Supplies,Paper,Paper Item 5,1,42.12,0.0,42.12,18.95,23.17
ORD01JRHEMF,2025-04-19,2025-04-23,C3Z65WMS,Consumer,Quebec,Quebec City,In-Store,Credit Card,1091,Office Supplies,Storage,Storage Item 2,2,79.38,0.0,158.77,71.45,87.32
ORDR7EUKYJP,2023-10-15,2023-10-22,CWO63MWY,Consumer,Manitoba,Brandon,Online,Debit,1074,Office Supplies,Paper,Paper Item 15,2,92.58,0.2,148.13,83.32,64.81
ORDRPG8G451,2025-03-24,2025-03-31,CBUEMV9H,Consumer,Quebec,Laval,In-Store,Debit,1169,Furniture,Bookcases,Bookcases Item 5,4,498.47,0.1,1794.48,1096.62,697.86
ORDOUCQS7MB,2023-11-06,2023-11-11,CLLQJ497,Home Office,Ontario,Brampton,Online,Credit Card,1194,Furniture,Furnishings,Furnishings Item 15,1,476.48,0.05,452.66,262.07,190.59
ORD7EAZEBDV,2023-09-28,2023-10-01,CL1RMAQQ,Consumer,Saskatchewan,Saskatoon,In-Store,Credit Card,1025,Technology,Accessories,Accessories Item 11,2,1264.98,0.05,2403.46,1568.57,834.89
ORD1G1IXFTX,2024-05-04,2024-05-11,CMSV0RZJ,Home Office,Quebec,Montreal,In-Store,Debit,1097,Office Supplies,Storage,Storage Item 8,1,23.67,0.0,23.67,10.65,13.02
ORDDRVD1FCT,2023-06-26,2023-06-29,C7BWKTYE,Corporate,Manitoba,Brandon,Online,PayPal,1009,Technology,Phones,Phones Item 10,6,790.11,0.05,4503.63,2939.21,1564.42
ORDJK1QXM07,2024-03-19,2024-03-20,CQDHTHE8,Consumer,Quebec,Gatineau,Online,PayPal,1071,Office Supplies,Paper,Paper Item 12,5,84.91,0.1,382.07,191.04,191.03
ORDDU2EZ95M,2024-01-28,2024-01-28,CLOWJ2C0,Home Office,British Columbia,Burnaby,Online,Bank Transfer,1140,Furniture,Chairs,Chairs Item 6,1,531.22,0.05,504.66,292.17,212.49
ORD2CY2PJV5,2023-11-03,2023-11-07,CHMD9ODV,Consumer,Ontario,Kitchener,In-Store,Credit Card,1019,Technology,Accessories,Accessories Item 5,1,859.97,0.1,773.97,533.18,240.79
ORDI9TYK182,2025-04-30,2025-04-30,CNFCE7OY,Corporate,Quebec,Longueuil,Online,Debit,1033,Technology,Computers,Computers Item 4,5,824.54,0.1,3710.41,2556.06,1154.35
ORDI1O6CDCR,2023-12-30,2023-12-30,CC5D1TIY,Corporate,Ontario,Kitchener,Online,Credit Card,1144,Furniture,Chairs,Chairs Item 10,4,450.2,0.0,1800.78,990.43,810.35
ORDJMBOZFJW,2025-01-31,2025-02-01,CEEM4LGH,Consumer,Alberta,Calgary,Online,Credit Card,1132,Office Supplies,Labels,Labels Item 13,5,93.89,0.1,422.49,211.24,211.25
ORD9VZBUNPL,2025-02-28,2025-03-04,C037PZUD,Consumer,Ontario,Toronto,In-Store,Credit Card,1039,Technology,Computers,Computers Item 10,6,211.65,0.05,1206.43,787.35,419.08
ORDGIOGK0VL,2024-12-30,2025-01-02,CHYRA8JQ,Home Office,Ontario,Brampton,In-Store,Debit,1066,Office Supplies,Paper,Paper Item 7,6,68.94,0.0,413.62,186.13,227.49
ORDWM2B6CHS,2023-10-23,2023-10-27,CWQ05URW,Consumer,Ontario,Toronto,Online,PayPal,1091,Office Supplies,Storage,Storage Item 2,3,76.97,0.0,230.92,103.92,127.0
ORDEEEOMYSL,2025-06-28,2025-07-02,C40Z7OXQ,Home Office,Quebec,Montreal,Online,Debit,1172,Furniture,Bookcases,Bookcases Item 8,2,508.04,0.3,711.25,558.84,152.41
ORD26MUIB4T,2023-09-17,2023-09-24,CXWAOI5Y,Consumer,Quebec,Montreal,Online,Debit,1131,Office Supplies,Labels,Labels Item 12,4,76.49,0.15,260.07,137.69,122.38
ORDHO7JSCF8,2023-10-31,2023-11-01,CJG1SPXK,Consumer,British Columbia,Vancouver,In-Store,Credit Card,1039,Technology,Computers,Computers Item 10,5,238.24,0.1,1072.07,738.53,333.54
ORDHJF2OLCV,2025-08-16,2025-08-19,C0OV29EQ,Consumer,British Columbia,Surrey,Wholesale,Credit Card,1190,Furniture,Furnishings,Furnishings Item 11,5,915.2,0.1,4118.41,2516.8,1601.61
ORDL6EY8NSQ,2024-01-08,2024-01-12,CO3MYSNW,Consumer,Quebec,Quebec City,In-Store,Credit Card,1083,Office Supplies,Binders,Binders Item 9,4,9.21,0.25,27.62,16.57,11.05
ORDL55QQQ7C,2025-02-02,2025-02-04,CRN92HS3,Home Office,Quebec,Longueuil,Online,Credit Card,1002,Technology,Phones,Phones Item 3,3,690.76,0.0,2072.28,1284.82,787.46
ORDZ6ZEMTKT,2023-02-16,2023-02-17,CZIXRV4P,Consumer,Ontario,Windsor,Online,Credit Card,1161,Furniture,Tables,Tables Item 12,2,796.08,0.0,1592.16,875.69,716.47
ORDBCVKGRKW,2024-11-04,2024-11-04,CCVRH1W7,Corporate,Quebec,Montreal,Online,Gift Card,1181,Furniture,Furnishings,Furnishings Item 2,1,395.99,0.15,336.59,217.79,118.8
ORDYRHLWOA2,2025-08-10,2025-08-12,C4NP131B,Consumer,Saskatchewan,Saskatoon,In-Store,Gift Card,1185,Furniture,Furnishings,Furnishings Item 6,4,600.07,0.15,2040.25,1320.16,720.09
ORDW9FF87GT,2025-02-15,2025-02-17,CHSIDZB3,Consumer,Quebec,Laval,In-Store,PayPal,1095,Office Supplies,Storage,Storage Item 6,5,41.09,0.2,164.35,92.45,71.9
ORDI710Y28E,2024-09-30,2024-10-01,CYL243PI,Consumer,New Brunswick,Moncton,Online,Credit Card,1023,Technology,Accessories,Accessories Item 9,4,969.05,0.15,3294.78,2403.25,891.53
ORD97NLI40Z,2025-07-19,2025-07-21,CRZSVBJ1,Consumer,Ontario,Mississauga,Online,Debit,1173,Furniture,Bookcases,Bookcases Item 9,3,113.36,0.0,340.08,187.04,153.04
ORDRQZMANPH,2023-11-23,2023-11-28,C248D5UH,Corporate,Alberta,Red Deer,Online,Gift Card,1016,Technology,Accessories,Accessories Item 2,1,1022.8,0.0,1022.8,634.14,388.66
ORDJP0PGJ4W,2024-02-17,2024-02-23,C0USUVL7,Consumer,Alberta,Edmonton,Online,Credit Card,1065,Office Supplies,Paper,Paper Item 6,2,34.12,0.0,68.24,30.71,37.53
